project_id,project_name,sector,ministry,implementing_agency,start_date,planned_end_date,update_date,original_cost,revised_cost,expenditure_to_date,physical_progress_pct,milestones_planned,milestones_completed,delay_cause,status
P0090,Power Infrastructure Project 90,Power,Ministry of Power,Agency Epsilon,2025-05-01,2028-02-01,2026-10-01,4159.07,4412.28,2620.1,60.92,11,7,None,On Track
P0091,Water Infrastructure Project 91,Water,Ministry of Jal Shakti,Agency Delta,2025-03-01,2027-06-01,2025-03-01,2037.77,2050.53,255.89,3.0,13,0,Material shortage,Watch
P0091,Water Infrastructure Project 91,Water,Ministry of Jal Shakti,Agency Delta,2025-03-01,2027-06-01,2025-04-01,2037.77,2063.3,248.59,4.65,13,0,Material shortage,Watch
P0091,Water Infrastructure Project 91,Water,Ministry of Jal Shakti,Agency Delta,2025-03-01,2027-06-01,2025-05-01,2037.77,2076.06,389.82,4.72,13,0,None,On Track
P0091,Water Infrastructure Project 91,Water,Ministry of Jal Shakti,Agency Delta,2025-03-01,2027-06-01,2025-06-01,2037.77,2088.83,458.07,12.52,13,2,Land acquisition,Delayed
P0091,Water Infrastructure Project 91,Water,Ministry of Jal Shakti,Agency Delta,2025-03-01,2027-06-01,2025-07-01,2037.77,2101.59,650.68,17.95,13,2,Funding issue,Watch
P0091,Water Infrastructure Project 91,Water,Ministry of Jal Shakti,Agency Delta,2025-03-01,2027-06-01,2025-08-01,2037.77,2114.36,508.76,17.09,13,3,None,On Track
P0091,Water Infrastructure Project 91,Water,Ministry of Jal Shakti,Agency Delta,2025-03-01,2027-06-01,2025-09-01,2037.77,2127.12,460.92,16.49,13,3,Weather,Watch
P0091,Water Infrastructure Project 91,Water,Ministry of Jal Shakti,Agency Delta,2025-03-01,2027-06-01,2025-10-01,2037.77,2139.89,825.46,26.26,13,2,Material shortage,Watch
P0091,Water Infrastructure Project 91,Water,Ministry of Jal Shakti,Agency Delta,2025-03-01,2027-06-01,2025-11-01,2037.77,2152.65,715.82,21.46,13,2,Weather,Delayed
P0091,Water Infrastructure Project 91,Water,Ministry of Jal Shakti,Agency Delta,2025-03-01,2027-06-01,2025-12-01,2037.77,2165.42,836.72,33.64,13,4,Material shortage,Watch
P0091,Water Infrastructure Project 91,Water,Ministry of Jal Shakti,Agency Delta,2025-03-01,2027-06-01,2026-01-01,2037.77,2178.18,953.17,34.01,13,4,Administrative approval,Watch
P0091,Water Infrastructure Project 91,Water,Ministry of Jal Shakti,Agency Delta,2025-03-01,2027-06-01,2026-02-01,2037.77,2190.95,1136.55,40.72,13,4,Administrative approval,Delayed
P0091,Water Infrastructure Project 91,Water,Ministry of Jal Shakti,Agency Delta,2025-03-01,2027-06-01,2026-03-01,2037.77,2203.71,1127.3,39.71,13,6,Land acquisition,Watch
P0091,Water Infrastructure Project 91,Water,Ministry of Jal Shakti,Agency Delta,2025-03-01,2027-06-01,2026-04-01,2037.77,2216.48,1096.98,43.35,13,6,Funding issue,Watch
P0091,Water Infrastructure Project 91,Water,Ministry of Jal Shakti,Agency Delta,2025-03-01,2027-06-01,2026-05-01,2037.77,2229.24,1390.67,49.14,13,5,None,On Track
P0091,Water Infrastructure Project 91,Water,Ministry of Jal Shakti,Agency Delta,2025-03-01,2027-06-01,2026-06-01,2037.77,2242.01,1365.24,47.94,13,6,Funding issue,Watch
P0091,Water Infrastructure Project 91,Water,Ministry of Jal Shakti,Agency Delta,2025-03-01,2027-06-01,2026-07-01,2037.77,2254.77,1477.98,54.83,13,6,Land acquisition,Watch
P0091,Water Infrastructure Project 91,Water,Ministry of Jal Shakti,Agency Delta,2025-03-01,2027-06-01,2026-08-01,2037.77,2267.54,1619.67,61.62,13,6,None,On Track
P0092,Power Infrastructure Project 92,Power,Ministry of Power,Agency Gamma,2024-01-01,2025-10-01,2024-01-01,3359.07,3360.72,293.04,6.56,15,0,None,On Track
P0092,Power Infrastructure Project 92,Power,Ministry of Power,Agency Gamma,2024-01-01,2025-10-01,2024-02-01,3359.07,3362.37,307.73,12.87,15,0,None,On Track
P0092,Power Infrastructure Project 92,Power,Ministry of Power,Agency Gamma,2024-01-01,2025-10-01,2024-03-01,3359.07,3364.02,546.83,15.17,15,1,None,On Track
P0092,Power Infrastructure Project 92,Power,Ministry of Power,Agency Gamma,2024-01-01,2025-10-01,2024-04-01,3359.07,3365.67,667.25,18.39,15,4,None,On Track
P0092,Power Infrastructure Project 92,Power,Ministry of Power,Agency Gamma,2024-01-01,2025-10-01,2024-05-01,3359.07,3367.32,1149.32,28.73,15,5,None,On Track
P0092,Power Infrastructure Project 92,Power,Ministry of Power,Agency Gamma,2024-01-01,2025-10-01,2024-06-01,3359.07,3368.97,1078.26,30.11,15,4,None,On Track
P0092,Power Infrastructure Project 92,Power,Ministry of Power,Agency Gamma,2024-01-01,2025-10-01,2024-07-01,3359.07,3370.62,1322.77,39.52,15,5,None,On Track
P0092,Power Infrastructure Project 92,Power,Ministry of Power,Agency Gamma,2024-01-01,2025-10-01,2024-08-01,3359.07,3372.27,1556.94,45.22,15,6,None,On Track
P0092,Power Infrastructure Project 92,Power,Ministry of Power,Agency Gamma,2024-01-01,2025-10-01,2024-09-01,3359.07,3373.91,1428.89,44.36,15,5,None,On Track
P0092,Power Infrastructure Project 92,Power,Ministry of Power,Agency Gamma,2024-01-01,2025-10-01,2024-10-01,3359.07,3375.56,1698.1,49.19,15,7,None,On Track
P0092,Power Infrastructure Project 92,Power,Ministry of Power,Agency Gamma,2024-01-01,2025-10-01,2024-11-01,3359.07,3377.21,1977.45,54.07,15,6,None,On Track
P0092,Power Infrastructure Project 92,Power,Ministry of Power,Agency Gamma,2024-01-01,2025-10-01,2024-12-01,3359.07,3378.86,2048.71,61.06,15,8,None,On Track
P0092,Power Infrastructure Project 92,Power,Ministry of Power,Agency Gamma,2024-01-01,2025-10-01,2025-01-01,3359.07,3380.51,2208.79,66.0,15,11,None,On Track
P0092,Power Infrastructure Project 92,Power,Ministry of Power,Agency Gamma,2024-01-01,2025-10-01,2025-02-01,3359.07,3382.16,2637.72,72.27,15,10,None,On Track
P0092,Power Infrastructure Project 92,Power,Ministry of Power,Agency Gamma,2024-01-01,2025-10-01,2025-03-01,3359.07,3383.81,2541.94,78.62,15,11,None,On Track
P0092,Power Infrastructure Project 92,Power,Ministry of Power,Agency Gamma,2024-01-01,2025-10-01,2025-04-01,3359.07,3385.46,2694.9,77.79,15,12,None,On Track
P0092,Power Infrastructure Project 92,Power,Ministry of Power,Agency Gamma,2024-01-01,2025-10-01,2025-05-01,3359.07,3387.11,2818.92,81.25,15,11,None,On Track
P0092,Power Infrastructure Project 92,Power,Ministry of Power,Agency Gamma,2024-01-01,2025-10-01,2025-06-01,3359.07,3388.76,2922.08,86.26,15,11,None,On Track
P0093,Power Infrastructure Project 93,Power,Ministry of Power,Agency Beta,2024-12-01,2027-09-01,2024-12-01,463.28,464.61,47.58,13.36,18,3,None,On Track
P0093,Power Infrastructure Project 93,Power,Ministry of Power,Agency Beta,2024-12-01,2027-09-01,2025-01-01,463.28,465.93,85.97,10.83,18,2,None,On Track
P0093,Power Infrastructure Project 93,Power,Ministry of Power,Agency Beta,2024-12-01,2027-09-01,2025-02-01,463.28,467.26,54.29,17.19,18,1,None,On Track
P0093,Power Infrastructure Project 93,Power,Ministry of Power,Agency Beta,2024-12-01,2027-09-01,2025-03-01,463.28,468.59,58.98,17.81,18,3,None,On Track
P0093,Power Infrastructure Project 93,Power,Ministry of Power,Agency Beta,2024-12-01,2027-09-01,2025-04-01,463.28,469.92,108.82,21.65,18,3,None,On Track
P0093,Power Infrastructure Project 93,Power,Ministry of Power,Agency Beta,2024-12-01,2027-09-01,2025-05-01,463.28,471.25,96.33,19.83,18,4,None,On Track
P0093,Power Infrastructure Project 93,Power,Ministry of Power,Agency Beta,2024-12-01,2027-09-01,2025-06-01,463.28,472.57,110.32,22.23,18,5,None,On Track
P0093,Power Infrastructure Project 93,Power,Ministry of Power,Agency Beta,2024-12-01,2027-09-01,2025-07-01,463.28,473.9,126.91,26.57,18,5,None,On Track
P0093,Power Infrastructure Project 93,Power,Ministry of Power,Agency Beta,2024-12-01,2027-09-01,2025-08-01,463.28,475.23,164.25,31.93,18,4,None,On Track
P0093,Power Infrastructure Project 93,Power,Ministry of Power,Agency Beta,2024-12-01,2027-09-01,2025-09-01,463.28,476.56,144.11,31.72,18,4,None,On Track
P0093,Power Infrastructure Project 93,Power,Ministry of Power,Agency Beta,2024-12-01,2027-09-01,2025-10-01,463.28,477.89,101.19,30.94,18,6,None,On Track
P0093,Power Infrastructure Project 93,Power,Ministry of Power,Agency Beta,2024-12-01,2027-09-01,2025-11-01,463.28,479.21,188.82,34.7,18,6,None,On Track
P0093,Power Infrastructure Project 93,Power,Ministry of Power,Agency Beta,2024-12-01,2027-09-01,2025-12-01,463.28,480.54,206.76,41.18,18,7,None,On Track
P0093,Power Infrastructure Project 93,Power,Ministry of Power,Agency Beta,2024-12-01,2027-09-01,2026-01-01,463.28,481.87,202.74,42.12,18,6,None,On Track
P0093,Power Infrastructure Project 93,Power,Ministry of Power,Agency Beta,2024-12-01,2027-09-01,2026-02-01,463.28,483.2,233.25,50.42,18,8,None,On Track
P0093,Power Infrastructure Project 93,Power,Ministry of Power,Agency Beta,2024-12-01,2027-09-01,2026-03-01,463.28,484.53,249.19,51.07,18,10,None,On Track
P0093,Power Infrastructure Project 93,Power,Ministry of Power,Agency Beta,2024-12-01,2027-09-01,2026-04-01,463.28,485.85,279.1,53.79,18,10,None,On Track
P0093,Power Infrastructure Project 93,Power,Ministry of Power,Agency Beta,2024-12-01,2027-09-01,2026-05-01,463.28,487.18,296.14,61.8,18,11,None,On Track
P0094,Power Infrastructure Project 94,Power,Ministry of Power,Agency Alpha,2025-06-01,2027-10-01,2025-06-01,1069.03,1068.04,102.3,8.43,30,2,None,On Track
P0094,Power Infrastructure Project 94,Power,Ministry of Power,Agency Alpha,2025-06-01,2027-10-01,2025-07-01,1069.03,1067.04,130.85,7.45,30,2,None,On Track
P0094,Power Infrastructure Project 94,Power,Ministry of Power,Agency Alpha,2025-06-01,2027-10-01,2025-08-01,1069.03,1066.04,163.86,12.33,30,3,None,On Track
P0094,Power Infrastructure Project 94,Power,Ministry of Power,Agency Alpha,2025-06-01,2027-10-01,2025-09-01,1069.03,1065.04,202.23,20.22,30,7,None,On Track
P0094,Power Infrastructure Project 94,Power,Ministry of Power,Agency Alpha,2025-06-01,2027-10-01,2025-10-01,1069.03,1064.04,295.5,23.8,30,6,None,On Track
P0094,Power Infrastructure Project 94,Power,Ministry of Power,Agency Alpha,2025-06-01,2027-10-01,2025-11-01,1069.03,1063.05,319.16,24.18,30,7,None,On Track
P0094,Power Infrastructure Project 94,Power,Ministry of Power,Agency Alpha,2025-06-01,2027-10-01,2025-12-01,1069.03,1062.05,396.19,30.43,30,7,None,On Track
P0094,Power Infrastructure Project 94,Power,Ministry of Power,Agency Alpha,2025-06-01,2027-10-01,2026-01-01,1069.03,1061.05,326.15,30.73,30,7,None,On Track
P0094,Power Infrastructure Project 94,Power,Ministry of Power,Agency Alpha,2025-06-01,2027-10-01,2026-02-01,1069.03,1060.05,327.14,33.77,30,10,None,On Track
P0094,Power Infrastructure Project 94,Power,Ministry of Power,Agency Alpha,2025-06-01,2027-10-01,2026-03-01,1069.03,1059.06,414.98,33.52,30,10,None,On Track
P0094,Power Infrastructure Project 94,Power,Ministry of Power,Agency Alpha,2025-06-01,2027-10-01,2026-04-01,1069.03,1058.06,446.54,39.12,30,12,None,On Track
P0094,Power Infrastructure Project 94,Power,Ministry of Power,Agency Alpha,2025-06-01,2027-10-01,2026-05-01,1069.03,1057.06,460.63,45.74,30,14,None,On Track
P0094,Power Infrastructure Project 94,Power,Ministry of Power,Agency Alpha,2025-06-01,2027-10-01,2026-06-01,1069.03,1056.06,504.05,49.8,30,13,None,On Track
P0094,Power Infrastructure Project 94,Power,Ministry of Power,Agency Alpha,2025-06-01,2027-10-01,2026-07-01,1069.03,1055.07,516.33,50.45,30,16,None,On Track
P0094,Power Infrastructure Project 94,Power,Ministry of Power,Agency Alpha,2025-06-01,2027-10-01,2026-08-01,1069.03,1054.07,609.29,59.15,30,17,None,On Track
P0094,Power Infrastructure Project 94,Power,Ministry of Power,Agency Alpha,2025-06-01,2027-10-01,2026-09-01,1069.03,1053.07,673.11,63.12,30,19,None,On Track
P0094,Power Infrastructure Project 94,Power,Ministry of Power,Agency Alpha,2025-06-01,2027-10-01,2026-10-01,1069.03,1052.07,644.22,61.6,30,18,None,On Track
P0094,Power Infrastructure Project 94,Power,Ministry of Power,Agency Alpha,2025-06-01,2027-10-01,2026-11-01,1069.03,1051.07,727.49,67.01,30,20,None,On Track
P0095,Water Infrastructure Project 95,Water,Ministry of Jal Shakti,Agency Delta,2024-08-01,2026-12-01,2024-08-01,3875.31,3885.78,331.31,4.33,24,0,None,On Track
P0095,Water Infrastructure Project 95,Water,Ministry of Jal Shakti,Agency Delta,2024-08-01,2026-12-01,2024-09-01,3875.31,3896.25,377.0,12.89,24,0,None,On Track
P0095,Water Infrastructure Project 95,Water,Ministry of Jal Shakti,Agency Delta,2024-08-01,2026-12-01,2024-10-01,3875.31,3906.72,458.28,13.43,24,2,None,On Track
P0095,Water Infrastructure Project 95,Water,Ministry of Jal Shakti,Agency Delta,2024-08-01,2026-12-01,2024-11-01,3875.31,3917.18,924.64,19.98,24,4,None,On Track
P0095,Water Infrastructure Project 95,Water,Ministry of Jal Shakti,Agency Delta,2024-08-01,2026-12-01,2024-12-01,3875.31,3927.65,805.08,20.31,24,4,None,On Track
P0095,Water Infrastructure Project 95,Water,Ministry of Jal Shakti,Agency Delta,2024-08-01,2026-12-01,2025-01-01,3875.31,3938.12,846.63,26.12,24,5,None,On Track
P0095,Water Infrastructure Project 95,Water,Ministry of Jal Shakti,Agency Delta,2024-08-01,2026-12-01,2025-02-01,3875.31,3948.59,1076.0,25.63,24,5,None,On Track
P0095,Water Infrastructure Project 95,Water,Ministry of Jal Shakti,Agency Delta,2024-08-01,2026-12-01,2025-03-01,3875.31,3959.05,1506.92,35.65,24,7,None,On Track
P0095,Water Infrastructure Project 95,Water,Ministry of Jal Shakti,Agency Delta,2024-08-01,2026-12-01,2025-04-01,3875.31,3969.52,1421.83,37.04,24,9,None,On Track
P0095,Water Infrastructure Project 95,Water,Ministry of Jal Shakti,Agency Delta,2024-08-01,2026-12-01,2025-05-01,3875.31,3979.99,1775.62,41.27,24,10,None,On Track
P0095,Water Infrastructure Project 95,Water,Ministry of Jal Shakti,Agency Delta,2024-08-01,2026-12-01,2025-06-01,3875.31,3990.46,1931.78,47.09,24,11,None,On Track
P0095,Water Infrastructure Project 95,Water,Ministry of Jal Shakti,Agency Delta,2024-08-01,2026-12-01,2025-07-01,3875.31,4000.92,1722.62,44.95,24,11,None,On Track
P0095,Water Infrastructure Project 95,Water,Ministry of Jal Shakti,Agency Delta,2024-08-01,2026-12-01,2025-08-01,3875.31,4011.39,2026.29,49.73,24,12,None,On Track
P0095,Water Infrastructure Project 95,Water,Ministry of Jal Shakti,Agency Delta,2024-08-01,2026-12-01,2025-09-01,3875.31,4021.86,2405.46,53.77,24,12,None,On Track
P0095,Water Infrastructure Project 95,Water,Ministry of Jal Shakti,Agency Delta,2024-08-01,2026-12-01,2025-10-01,3875.31,4032.33,2305.89,57.87,24,11,None,On Track
P0095,Water Infrastructure Project 95,Water,Ministry of Jal Shakti,Agency Delta,2024-08-01,2026-12-01,2025-11-01,3875.31,4042.79,2294.4,59.56,24,14,None,On Track
P0095,Water Infrastructure Project 95,Water,Ministry of Jal Shakti,Agency Delta,2024-08-01,2026-12-01,2025-12-01,3875.31,4053.26,2626.15,63.64,24,14,None,On Track
P0095,Water Infrastructure Project 95,Water,Ministry of Jal Shakti,Agency Delta,2024-08-01,2026-12-01,2026-01-01,3875.31,4063.73,2770.35,66.07,24,15,None,On Track
P0096,Transport Infrastructure Project 96,Transport,Ministry of Road Transport,Agency Alpha,2024-09-01,2026-05-01,2024-09-01,2295.12,2296.86,344.48,11.75,19,1,None,On Track
P0096,Transport Infrastructure Project 96,Transport,Ministry of Road Transport,Agency Alpha,2024-09-01,2026-05-01,2024-10-01,2295.12,2298.6,335.92,13.74,19,2,None,On Track
P0096,Transport Infrastructure Project 96,Transport,Ministry of Road Transport,Agency Alpha,2024-09-01,2026-05-01,2024-11-01,2295.12,2300.35,481.84,21.4,19,3,None,On Track
P0096,Transport Infrastructure Project 96,Transport,Ministry of Road Transport,Agency Alpha,2024-09-01,2026-05-01,2024-12-01,2295.12,2302.09,295.37,15.23,19,1,None,On Track
P0096,Transport Infrastructure Project 96,Transport,Ministry of Road Transport,Agency Alpha,2024-09-01,2026-05-01,2025-01-01,2295.12,2303.84,555.63,27.88,19,5,None,On Track
P0096,Transport Infrastructure Project 96,Transport,Ministry of Road Transport,Agency Alpha,2024-09-01,2026-05-01,2025-02-01,2295.12,2305.58,835.35,36.33,19,5,None,On Track
P0096,Transport Infrastructure Project 96,Transport,Ministry of Road Transport,Agency Alpha,2024-09-01,2026-05-01,2025-03-01,2295.12,2307.32,1027.67,38.86,19,8,None,On Track
P0096,Transport Infrastructure Project 96,Transport,Ministry of Road Transport,Agency Alpha,2024-09-01,2026-05-01,2025-04-01,2295.12,2309.07,795.52,38.78,19,5,None,On Track
P0096,Transport Infrastructure Project 96,Transport,Ministry of Road Transport,Agency Alpha,2024-09-01,2026-05-01,2025-05-01,2295.12,2310.81,1047.81,44.59,19,7,None,On Track
P0096,Transport Infrastructure Project 96,Transport,Ministry of Road Transport,Agency Alpha,2024-09-01,2026-05-01,2025-06-01,2295.12,2312.55,1239.56,50.48,19,10,None,On Track
P0096,Transport Infrastructure Project 96,Transport,Ministry of Road Transport,Agency Alpha,2024-09-01,2026-05-01,2025-07-01,2295.12,2314.3,1292.1,52.89,19,10,None,On Track
P0096,Transport Infrastructure Project 96,Transport,Ministry of Road Transport,Agency Alpha,2024-09-01,2026-05-01,2025-08-01,2295.12,2316.04,1456.17,64.58,19,12,None,On Track
P0096,Transport Infrastructure Project 96,Transport,Ministry of Road Transport,Agency Alpha,2024-09-01,2026-05-01,2025-09-01,2295.12,2317.79,1499.21,62.08,19,10,None,On Track
P0096,Transport Infrastructure Project 96,Transport,Ministry of Road Transport,Agency Alpha,2024-09-01,2026-05-01,2025-10-01,2295.12,2319.53,1571.15,70.39,19,15,None,On Track
P0096,Transport Infrastructure Project 96,Transport,Ministry of Road Transport,Agency Alpha,2024-09-01,2026-05-01,2025-11-01,2295.12,2321.27,1829.64,75.99,19,14,None,On Track
P0096,Transport Infrastructure Project 96,Transport,Ministry of Road Transport,Agency Alpha,2024-09-01,2026-05-01,2025-12-01,2295.12,2323.02,1799.91,80.51,19,14,None,On Track
P0096,Transport Infrastructure Project 96,Transport,Ministry of Road Transport,Agency Alpha,2024-09-01,2026-05-01,2026-01-01,2295.12,2324.76,2082.56,87.78,19,16,None,On Track
P0096,Transport Infrastructure Project 96,Transport,Ministry of Road Transport,Agency Alpha,2024-09-01,2026-05-01,2026-02-01,2295.12,2326.5,2066.66,91.47,19,16,None,On Track
P0097,Railways Infrastructure Project 97,Railways,Ministry of Railways,Agency Epsilon,2024-09-01,2027-08-01,2024-09-01,3911.58,3963.43,921.96,3.0,11,0,Funding issue,Delayed
P0097,Railways Infrastructure Project 97,Railways,Ministry of Railways,Agency Epsilon,2024-09-01,2027-08-01,2024-10-01,3911.58,4015.28,1113.68,3.0,11,1,Funding issue,Watch
P0097,Railways Infrastructure Project 97,Railways,Ministry of Railways,Agency Epsilon,2024-09-01,2027-08-01,2024-11-01,3911.58,4067.14,811.61,3.0,11,1,Funding issue,Delayed
P0097,Railways Infrastructure Project 97,Railways,Ministry of Railways,Agency Epsilon,2024-09-01,2027-08-01,2024-12-01,3911.58,4118.99,1085.08,6.4,11,1,Land acquisition,Delayed
P0097,Railways Infrastructure Project 97,Railways,Ministry of Railways,Agency Epsilon,2024-09-01,2027-08-01,2025-01-01,3911.58,4170.84,1115.67,3.0,11,0,Land acquisition,Watch
P0097,Railways Infrastructure Project 97,Railways,Ministry of Railways,Agency Epsilon,2024-09-01,2027-08-01,2025-02-01,3911.58,4222.69,1116.46,9.05,11,0,Funding issue,Delayed
P0097,Railways Infrastructure Project 97,Railways,Ministry of Railways,Agency Epsilon,2024-09-01,2027-08-01,2025-03-01,3911.58,4274.55,1681.89,10.34,11,0,Funding issue,Delayed
P0097,Railways Infrastructure Project 97,Railways,Ministry of Railways,Agency Epsilon,2024-09-01,2027-08-01,2025-04-01,3911.58,4326.4,1319.9,7.63,11,1,Weather,Delayed
P0097,Railways Infrastructure Project 97,Railways,Ministry of Railways,Agency Epsilon,2024-09-01,2027-08-01,2025-05-01,3911.58,4378.25,1058.01,8.62,11,0,Funding issue,Delayed
